Date,Open,High,Low,Close,Volume,stock_long_name,stock_currency,stock_industry,stock_headquarter
2021-11-24 00:00:00-05:00,158.93408194273007,160.30837915513897,157.8366204935102,160.1106414794922,69463600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-11-26 00:00:00-05:00,157.7673896687174,158.63743829656292,154.59364550113776,155.03855895996094,76959800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-11-29 00:00:00-05:00,157.56964268519027,159.3690899622684,156.99619295138785,158.42982482910156,88748200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-11-30 00:00:00-05:00,158.18265071153297,163.65017890271176,158.1134342371663,163.4326629638672,174048100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-01 00:00:00-05:00,165.5880231025283,168.37617362715392,162.6713514087184,162.9086456298828,152052500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-02 00:00:00-05:00,156.94676965923662,162.34508131091695,156.0173861292804,161.91004943847656,136739200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-03 00:00:00-05:00,162.16713045221132,163.0965140308613,157.91570295754445,160.01174926757812,118023100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-06 00:00:00-05:00,162.43406006628945,165.98351641277628,162.42417846430476,163.4524383544922,107497000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-07 00:00:00-05:00,167.16994803824502,169.64170617385946,166.43830219899397,169.2462158203125,120405400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-08 00:00:00-05:00,170.18550117972325,173.97223656952968,168.7716476380266,173.1021728515625,116998900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-09 00:00:00-05:00,172.9340801082177,174.75329037311656,171.95525851037962,172.58802795410156,108923700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-10 00:00:00-05:00,173.23072830945804,177.6007955007874,172.71659832035562,177.42282104492188,115402700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-13 00:00:00-05:00,179.07394392959444,180.07254395727693,173.54709588539927,173.75473022460938,153237000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-14 00:00:00-05:00,173.2702620095019,175.73213878100339,170.26461046487788,172.36065673828125,139380400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-15 00:00:00-05:00,173.13183635319035,177.4722432589641,170.3634640817285,177.27450561523438,131063300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-16 00:00:00-05:00,177.25471142320316,179.09370000910067,168.82107419451336,170.3140106201172,150185800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-17 00:00:00-05:00,168.01035783088975,171.5103762384201,167.77307867540722,169.20669555664062,195432700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-20 00:00:00-05:00,166.37900229663052,168.65302307038007,165.5682733762181,167.8323974609375,107499100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-21 00:00:00-05:00,169.62194349055284,171.24341637324207,167.20950491441175,171.03579711914062,91185900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-22 00:00:00-05:00,171.08521856420776,173.87336921224235,170.20527319892892,173.65585327148438,92135300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-23 00:00:00-05:00,173.8634848091126,174.85218812884276,173.29003507329926,174.2886199951172,68356600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-27 00:00:00-05:00,175.08948789173306,178.38187214457045,175.06972468522991,178.2928924560547,74919600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-28 00:00:00-05:00,178.12480009772878,179.28158121296988,176.5132088010621,177.26461791992188,79144300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-29 00:00:00-05:00,177.30418424876154,178.58950169848737,176.1276247775452,177.35362243652344,62348900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-30 00:00:00-05:00,177.44259291399246,178.53017264264582,176.07817745193935,176.1869354248047,59773000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2021-12-31 00:00:00-05:00,176.0782018694331,177.20532325069644,175.2575761579071,175.5640869140625,64062300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-03 00:00:00-05:00,175.82110034680522,180.81405476491472,175.7024607847352,179.95387268066406,104487900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-04 00:00:00-05:00,180.56689147166094,180.87338708586736,177.0965331763701,177.66998291015625,99310400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-05 00:00:00-05:00,177.58099035733488,178.1346617604574,172.66713402500125,172.9439697265625,94537600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-06 00:00:00-05:00,170.74903500478086,173.31966928982305,169.70101205495098,170.05694580078125,96904000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-07 00:00:00-05:00,170.93690416750073,172.17278322912196,169.09791552035173,170.22503662109375,86709100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-10 00:00:00-05:00,167.16994435530066,170.55130759995617,166.2702207930195,170.24481201171875,106765600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-11 00:00:00-05:00,170.3733572175948,173.2010341281584,168.89030229092248,173.1021728515625,76138300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-12 00:00:00-05:00,174.13041994789876,175.17844302954182,172.8451177301343,173.54708862304688,74805200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-13 00:00:00-05:00,173.79425299552338,174.62476009005337,169.8493216668849,170.24481201171875,84505800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-14 00:00:00-05:00,169.4044461036371,171.81688494402792,169.15727024025963,171.1149139404297,80440800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-18 00:00:00-05:00,169.57251025879813,170.59087352719592,167.49624222506216,167.8818359375,90956700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-19 00:00:00-05:00,168.07955793112367,169.14735928599706,164.06542502024203,164.35214233398438,94815000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-20 00:00:00-05:00,165.0936792639308,167.76317526100834,162.3253068984218,162.65158081054688,91420500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-21 00:00:00-05:00,162.56259027084408,164.45101714225333,160.46654416058064,160.57530212402344,122848900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-24 00:00:00-05:00,158.21230376777314,160.4665460489199,152.95239505415407,159.79421997070312,162294600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-25 00:00:00-05:00,157.1840708408712,160.92136868884492,155.2462205200642,157.97503662109375,115798400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-26 00:00:00-05:00,161.65298925683422,162.53293458878179,156.03716176449802,157.8860321044922,108275300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-27 00:00:00-05:00,160.6148639517991,161.98916107125424,156.49197259343364,157.42135620117188,121954600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-28 00:00:00-05:00,163.83803350990297,168.4256163032572,160.96090323297372,168.4058380126953,179935700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-01-31 00:00:00-05:00,168.2377678021684,173.02308845645274,167.59510156462338,172.80557250976562,115541600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-01 00:00:00-05:00,172.04425368219603,172.86487922145523,170.36346111018747,172.63748168945312,86213900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-02 00:00:00-05:00,172.77590889763405,173.89314850099137,171.37195196331356,173.8535919189453,84914300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-03 00:00:00-05:00,172.50894560924561,174.24907305287567,170.1756052441721,170.94679260253906,89418100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-04 00:00:00-05:00,169.95683339837615,172.35255704997266,168.96687044026174,170.6597137451172,82465400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-07 00:00:00-05:00,171.12499474551188,172.20405072685838,169.23416190108114,169.93704223632812,77251200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-08 00:00:00-05:00,170.00633461677788,173.59001079802516,169.70934270813012,173.07522583007812,74829200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-09 00:00:00-05:00,174.2829938857627,174.87696263844853,173.14452734158337,174.51068115234375,71285000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-10 00:00:00-05:00,172.39215501273247,173.71870179812237,169.8281544859782,170.39242553710938,90865900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-11 00:00:00-05:00,170.60033860176728,171.34281090834082,166.3533885490095,166.94737243652344,98670700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-14 00:00:00-05:00,165.69009802477976,167.87792284248195,164.88823043322452,167.18495178222656,86185500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-15 00:00:00-05:00,169.25396983339806,171.21409228029768,168.5411952880462,171.05569458007812,62527400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-16 00:00:00-05:00,170.125159366332,171.60019467080932,168.34322282187986,170.81813049316406,61177400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-17 00:00:00-05:00,169.31336613279012,170.184538383189,166.77906333777835,167.18495178222656,69589300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-18 00:00:00-05:00,168.1155301743226,168.8282896636928,164.52195951663032,165.62081909179688,82772700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-22 00:00:00-05:00,163.3241100233851,165.01695359175082,160.5225126031446,162.67074584960938,91162800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-23 00:00:00-05:00,163.87849398285928,164.48237211145295,158.14661396361683,158.46340942382812,90009200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-24 00:00:00-05:00,151.0485550246776,161.2154791748696,150.47437467704933,161.10658264160156,141147500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-25 00:00:00-05:00,162.1955469359871,163.46269846629653,159.2553553883809,163.19541931152344,91974200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-02-28 00:00:00-05:00,161.4233708161206,163.75968419374198,160.79968926738474,163.4626922607422,95056600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-01 00:00:00-05:00,163.04692590909744,164.92786493585302,160.34433077025176,161.56198120117188,83474400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-02 00:00:00-05:00,162.7400266043505,165.68021809693965,161.31447738301787,164.88824462890625,79724800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-03 00:00:00-05:00,166.77906116586433,167.21464728539124,163.88837113384636,164.56153869628906,76678400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-04 00:00:00-05:00,162.83900007767394,163.8883583168489,160.47298939131176,161.53224182128906,83737200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-07 00:00:00-05:00,161.72035825184324,163.3637004771902,157.44371078910459,157.70111083984375,96418800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-08 00:00:00-05:00,157.2259408474499,161.24518846456613,154.23624816892183,155.8597869873047,131148300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-09 00:00:00-05:00,159.85922156033212,161.76985801183568,157.81000599821394,161.31446838378906,91454900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-10 00:00:00-05:00,158.59205499692266,158.78015036652982,154.4144103125906,156.92892456054688,105342000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-11 00:00:00-05:00,157.3348130327452,157.68130612652698,152.9492841741216,153.17697143554688,96970100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-14 00:00:00-04:00,149.9298710538432,152.57307005846764,148.59343026577972,149.1082000732422,108732100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-15 00:00:00-04:00,149.38539354243622,154.00853351571632,148.8706237174725,153.53334045410156,92964300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-16 00:00:00-04:00,155.47369035314819,158.39407814787228,152.90968983848225,157.98818969726562,102300200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-17 00:00:00-04:00,157.0180229408437,159.3840337695955,156.0478634866068,159.00784301757812,75615400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-18 00:00:00-04:00,158.89894902968,162.82910318334805,158.1564768108103,162.33412170410156,123511700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-21 00:00:00-04:00,161.86883652620475,164.68034278465706,161.37385505117498,163.72007751464844,95811400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-22 00:00:00-04:00,163.8487742846118,167.71953332483704,163.25480553497007,167.1255645751953,81532000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-23 00:00:00-04:00,166.30389825160714,170.9072203930723,165.96729933423353,168.50161743164062,98062700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-24 00:00:00-04:00,169.34304752799605,172.3921350055283,168.50158814490686,172.32284545898438,90131400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-25 00:00:00-04:00,172.13474343359593,173.52068536718602,171.01608059071913,172.96630859375,80546200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-28 00:00:00-04:00,170.44191324349018,173.96617880358775,170.27362136063556,173.83749389648438,90371900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-29 00:00:00-04:00,174.91655250253626,177.21325864499485,174.57005943481388,177.1637725830078,100589400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-30 00:00:00-04:00,176.75791831712561,177.80727680872954,174.9264805005908,175.98574829101562,92633200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-03-31 00:00:00-04:00,176.05501334055754,176.24310872430328,172.64953826079736,172.85743713378906,103049300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-01 00:00:00-04:00,172.28323641057935,173.12471088917275,170.21421764540258,172.5604248046875,78751300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-04 00:00:00-04:00,172.817835129104,176.69848798380085,172.68913511500512,176.64898681640625,76468400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-05 00:00:00-04:00,175.71842957719224,176.5104029851463,172.66934177523277,173.30291748046875,73401800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-06 00:00:00-04:00,170.6300258691852,171.88728312781026,168.4224125753192,170.1053466796875,89058800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-07 00:00:00-04:00,169.44207192789096,171.6199875224775,168.14522280543594,170.4122314453125,77594700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-08 00:00:00-04:00,170.05585248084958,170.05585248084958,167.50174598475013,168.3828125,76575500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-11 00:00:00-04:00,167.01666182785846,167.33344212809345,163.8388739998704,164.08636474609375,72246700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-12 00:00:00-04:00,166.33360595171223,168.1650286416083,164.96745202627278,165.9772186279297,79265200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-13 00:00:00-04:00,165.70991393043425,169.32327301185165,165.0961416747377,168.689697265625,70618900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-14 00:00:00-04:00,168.90748617122782,169.55097119963912,163.38349068953207,163.6309814453125,75329400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-18 00:00:00-04:00,162.27475658876213,164.92786566694866,161.92827855209353,163.41322326660156,69023900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-19 00:00:00-04:00,163.36370114990976,166.13560061617667,162.26484159778965,165.7198028564453,67723800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-20 00:00:00-04:00,167.06614050454104,167.18494632930714,164.43285056145825,165.55149841308594,67929800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-21 00:00:00-04:00,167.21464699447716,169.808345112702,164.24475811810885,164.7496337890625,87227800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-22 00:00:00-04:00,164.7892633814883,166.18509986465622,159.87903978555642,160.16612243652344,84882400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-25 00:00:00-04:00,159.50281858169222,161.5322455601291,156.86952873200212,161.2451629638672,96046400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-26 00:00:00-04:00,160.6215072287052,160.71060027916474,155.14701269000835,155.22621154785156,95623200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-27 00:00:00-04:00,154.34512547345818,158.18617140565806,153.82044632414176,154.99850463867188,88063200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-28 00:00:00-04:00,157.65160640622975,162.86871560133906,157.33481099822444,161.99754333496094,130216800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-04-29 00:00:00-04:00,160.2156360949263,164.53187612809663,155.6717087618264,156.06768798828125,131747600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-02 00:00:00-04:00,155.137103781767,156.6418366211428,151.7316287457255,156.3745574951172,123055300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-03 00:00:00-04:00,156.5626503093884,159.09696840602896,154.75103122091704,157.87930297851562,88966500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-04 00:00:00-04:00,158.0673675131514,164.80901215022925,157.66147911656103,164.3536376953125,108256500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-05 00:00:00-04:00,162.2054424906214,162.4331297494968,153.394762787078,155.19650268554688,130525300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-06 00:00:00-04:00,154.67105592171043,158.07162619117858,152.85675987969955,155.93016052246094,116124600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-09 00:00:00-04:00,153.60029170795627,154.49257645155092,150.1898285329701,150.7549285888672,131577900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-10 00:00:00-04:00,154.18525555253103,155.3947861262247,151.6174727017895,153.1839141845703,115366700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-11 00:00:00-04:00,152.1825668803661,154.1158277337366,144.558564855288,145.24264526367188,142689800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-12 00:00:00-04:00,141.54469116302633,144.94524617777844,137.60876218715492,141.33648681640625,182602000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-13 00:00:00-04:00,143.3490660582458,146.8289514894747,141.88177225724775,145.84744262695312,113990900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-16 00:00:00-04:00,144.30083267114915,146.25392652584014,142.94258029137262,144.29090881347656,86643800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-17 00:00:00-04:00,147.58240873312755,148.48460228317063,145.42111073015786,147.9591522216797,78336300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-18 00:00:00-04:00,145.58968190752992,146.09529944201265,138.69931742390935,139.61143493652344,109742900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-19 00:00:00-04:00,138.67948875057743,140.4442107413748,135.42764046678244,136.17120361328125,136095600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-20 00:00:00-04:00,137.89626020165335,139.4924430252586,131.47187886239735,136.4091339111328,137426100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-23 00:00:00-04:00,136.60739656783684,142.0304509432836,136.46859873727706,141.88174438476562,117726300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-24 00:00:00-04:00,139.60148454505622,140.7515323833909,136.1513561578815,139.1553497314453,104132700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-25 00:00:00-04:00,137.24193626114234,140.57310012736673,137.15271230447098,139.3140106201172,92482700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-26 00:00:00-04:00,136.2108772655671,143.10122725842405,135.96302284044395,142.54603576660156,90601500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-27 00:00:00-04:00,144.14221820066106,148.39539345979207,144.01332905928834,148.35574340820312,90978500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-05-31 00:00:00-04:00,147.79061320978505,149.3669633958227,145.57974130436423,147.5625762939453,103718400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-01 00:00:00-04:00,148.61349003987374,150.43770989464733,146.4125417894735,147.4337158203125,74286600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-02 00:00:00-04:00,146.56126563374644,149.97174459844172,145.59958935145158,149.91226196289062,72348100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-03 00:00:00-04:00,145.6392067053753,146.70003056067085,143.2201610116222,144.13226318359375,88570300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-06 00:00:00-04:00,145.7681184441986,147.29490991427278,143.65639426122695,144.88575744628906,71598400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-07 00:00:00-04:00,143.11113454170498,147.721220263909,142.86328014528902,147.4337158203125,67808200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-08 00:00:00-04:00,147.30479845609597,148.583720240197,146.1944158139103,146.69012451171875,53950200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-09 00:00:00-04:00,145.81771418010464,146.680242720741,141.30676071083607,141.4158172607422,69473000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-10 00:00:00-04:00,139.07606934628683,139.55194559143973,135.8837032430464,135.95310974121094,91437900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-13 00:00:00-04:00,131.72966277019742,134.0396677881706,130.3119427441044,130.7481689453125,122207100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-14 00:00:00-04:00,131.98740969385804,132.7408815083234,130.3515618279514,131.62057495117188,84784300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-15 00:00:00-04:00,133.13743916113634,136.16126532873076,131.0257303357584,134.2676544189453,91533000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-16 00:00:00-04:00,130.9464236656069,131.2537606665167,127.9325060296911,128.94375610351562,108123900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-17 00:00:00-04:00,128.95369044848368,131.9378518848603,128.69591219875687,130.43089294433594,134520300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-21 00:00:00-04:00,132.27493312676054,135.88369255154717,132.1758004443965,134.7039031982422,81000500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-22 00:00:00-04:00,133.63314802694612,136.57765898870505,132.76071098008262,134.1883544921875,73409200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2022-06-23 00:00:00-04:00,135.6457605232053,137.4005587473298,134.4659711828458,137.08331298828125,72433800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
